"Location","Year","Series","Series Code","Permits"
"NORTH HUDSON VILLAGE",2006,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"NORTH HUDSON VILLAGE",2007,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"NORTH HUDSON VILLAGE",2008,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"NORTH HUDSON VILLAGE",2009,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"NORTH HUDSON VILLAGE",2010,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"NORTH HUDSON VILLAGE",2011,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"NORTH HUDSON VILLAGE",2012,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"NORTH HUDSON VILLAGE",2013,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"NORTH HUDSON VILLAGE",2014,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"NORTH HUDSON VILLAGE",2015,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"NORTH HUDSON VILLAGE",2016,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"NORTH HUDSON VILLAGE",2017,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"NORTH HUDSON VILLAGE",2018,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"NORTH HUDSON VILLAGE",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"NORTH HUDSON VILLAGE",2000,"Units in 5+ Unit Multi-Family Structures",6.0,40.0
"NORTH HUDSON VILLAGE",2001,"Units in 5+ Unit Multi-Family Structures",6.0,0
"NORTH HUDSON VILLAGE",2002,"Units in 5+ Unit Multi-Family Structures",6.0,0
"NORTH HUDSON VILLAGE",2003,"Units in 5+ Unit Multi-Family Structures",6.0,0
"NORTH HUDSON VILLAGE",2004,"Units in 5+ Unit Multi-Family Structures",6.0,0
"NORTH HUDSON VILLAGE",2005,"Units in 5+ Unit Multi-Family Structures",6.0,0
"NORTH HUDSON VILLAGE",2006,"Units in 5+ Unit Multi-Family Structures",6.0,0
"NORTH HUDSON VILLAGE",2007,"Units in 5+ Unit Multi-Family Structures",6.0,0
"NORTH HUDSON VILLAGE",2008,"Units in 5+ Unit Multi-Family Structures",6.0,0
"NORTH HUDSON VILLAGE",2009,"Units in 5+ Unit Multi-Family Structures",6.0,0
"NORTH HUDSON VILLAGE",2010,"Units in 5+ Unit Multi-Family Structures",6.0,0
"NORTH HUDSON VILLAGE",2011,"Units in 5+ Unit Multi-Family Structures",6.0,0
"NORTH HUDSON VILLAGE",2012,"Units in 5+ Unit Multi-Family Structures",6.0,0
"NORTH HUDSON VILLAGE",2013,"Units in 5+ Unit Multi-Family Structures",6.0,0
"NORTH HUDSON VILLAGE",2014,"Units in 5+ Unit Multi-Family Structures",6.0,0
"NORTH HUDSON VILLAGE",2015,"Units in 5+ Unit Multi-Family Structures",6.0,0
"NORTH HUDSON VILLAGE",2016,"Units in 5+ Unit Multi-Family Structures",6.0,0
"NORTH HUDSON VILLAGE",2017,"Units in 5+ Unit Multi-Family Structures",6.0,0
"NORTH HUDSON VILLAGE",2018,"Units in 5+ Unit Multi-Family Structures",6.0,0
"NORTH HUDSON VILLAGE",2019,"Units in 5+ Unit Multi-Family Structures",6.0,0
"NORTH OAKS",2000,"Total Units",1.0,55.0
"NORTH OAKS",2001,"Total Units",1.0,42.0
"NORTH OAKS",2002,"Total Units",1.0,33.0
"NORTH OAKS",2003,"Total Units",1.0,19.0
"NORTH OAKS",2004,"Total Units",1.0,39.0
"NORTH OAKS",2005,"Total Units",1.0,18.0
"NORTH OAKS",2006,"Total Units",1.0,4.0
"NORTH OAKS",2007,"Total Units",1.0,96.0
"NORTH OAKS",2008,"Total Units",1.0,4.0
"NORTH OAKS",2009,"Total Units",1.0,2.0
"NORTH OAKS",2010,"Total Units",1.0,5.0
"NORTH OAKS",2011,"Total Units",1.0,3.0
"NORTH OAKS",2012,"Total Units",1.0,28.0
"NORTH OAKS",2013,"Total Units",1.0,29.0
"NORTH OAKS",2014,"Total Units",1.0,51.0
"NORTH OAKS",2015,"Total Units",1.0,50.0
"NORTH OAKS",2016,"Total Units",1.0,28.0
"NORTH OAKS",2017,"Total Units",1.0,30.0
"NORTH OAKS",2018,"Total Units",1.0,33.0
"NORTH OAKS",2019,"Total Units",1.0,31.0
"NORTH OAKS",2000,"Units in Single-Family Structures",2.0,55.0
"NORTH OAKS",2001,"Units in Single-Family Structures",2.0,42.0
"NORTH OAKS",2002,"Units in Single-Family Structures",2.0,33.0
"NORTH OAKS",2003,"Units in Single-Family Structures",2.0,19.0
"NORTH OAKS",2004,"Units in Single-Family Structures",2.0,39.0
"NORTH OAKS",2005,"Units in Single-Family Structures",2.0,18.0
"NORTH OAKS",2006,"Units in Single-Family Structures",2.0,4.0
"NORTH OAKS",2007,"Units in Single-Family Structures",2.0,20.0
"NORTH OAKS",2008,"Units in Single-Family Structures",2.0,4.0
"NORTH OAKS",2009,"Units in Single-Family Structures",2.0,2.0
"NORTH OAKS",2010,"Units in Single-Family Structures",2.0,5.0
"NORTH OAKS",2011,"Units in Single-Family Structures",2.0,3.0
"NORTH OAKS",2012,"Units in Single-Family Structures",2.0,28.0
"NORTH OAKS",2013,"Units in Single-Family Structures",2.0,29.0
"NORTH OAKS",2014,"Units in Single-Family Structures",2.0,51.0
"NORTH OAKS",2015,"Units in Single-Family Structures",2.0,50.0
"NORTH OAKS",2016,"Units in Single-Family Structures",2.0,28.0
"NORTH OAKS",2017,"Units in Single-Family Structures",2.0,30.0
"NORTH OAKS",2018,"Units in Single-Family Structures",2.0,33.0
"NORTH OAKS",2019,"Units in Single-Family Structures",2.0,31.0
"NORTH OAKS",2000,"Units in All Multi-Family Structures",3.0,0
"NORTH OAKS",2001,"Units in All Multi-Family Structures",3.0,0
"NORTH OAKS",2002,"Units in All Multi-Family Structures",3.0,0
"NORTH OAKS",2003,"Units in All Multi-Family Structures",3.0,0
"NORTH OAKS",2004,"Units in All Multi-Family Structures",3.0,0
"NORTH OAKS",2005,"Units in All Multi-Family Structures",3.0,0
"NORTH OAKS",2006,"Units in All Multi-Family Structures",3.0,0
"NORTH OAKS",2007,"Units in All Multi-Family Structures",3.0,76.0
"NORTH OAKS",2008,"Units in All Multi-Family Structures",3.0,0
"NORTH OAKS",2009,"Units in All Multi-Family Structures",3.0,0
"NORTH OAKS",2010,"Units in All Multi-Family Structures",3.0,0
"NORTH OAKS",2011,"Units in All Multi-Family Structures",3.0,0
"NORTH OAKS",2012,"Units in All Multi-Family Structures",3.0,0
"NORTH OAKS",2013,"Units in All Multi-Family Structures",3.0,0
"NORTH OAKS",2014,"Units in All Multi-Family Structures",3.0,0
"NORTH OAKS",2015,"Units in All Multi-Family Structures",3.0,0
"NORTH OAKS",2016,"Units in All Multi-Family Structures",3.0,0
"NORTH OAKS",2017,"Units in All Multi-Family Structures",3.0,0
"NORTH OAKS",2018,"Units in All Multi-Family Structures",3.0,0
"NORTH OAKS",2019,"Units in All Multi-Family Structures",3.0,0
"NORTH OAKS",2000,"Units in 2-unit Multi-Family Structures",4.0,0
"NORTH OAKS",2001,"Units in 2-unit Multi-Family Structures",4.0,0
"NORTH OAKS",2002,"Units in 2-unit Multi-Family Structures",4.0,0
"NORTH OAKS",2003,"Units in 2-unit Multi-Family Structures",4.0,0
"NORTH OAKS",2004,"Units in 2-unit Multi-Family Structures",4.0,0
"NORTH OAKS",2005,"Units in 2-unit Multi-Family Structures",4.0,0
"NORTH OAKS",2006,"Units in 2-unit Multi-Family Structures",4.0,0
"NORTH OAKS",2007,"Units in 2-unit Multi-Family Structures",4.0,0
"NORTH OAKS",2008,"Units in 2-unit Multi-Family Structures",4.0,0
"NORTH OAKS",2009,"Units in 2-unit Multi-Family Structures",4.0,0
"NORTH OAKS",2010,"Units in 2-unit Multi-Family Structures",4.0,0
"NORTH OAKS",2011,"Units in 2-unit Multi-Family Structures",4.0,0
"NORTH OAKS",2012,"Units in 2-unit Multi-Family Structures",4.0,0
"NORTH OAKS",2013,"Units in 2-unit Multi-Family Structures",4.0,0
"NORTH OAKS",2014,"Units in 2-unit Multi-Family Structures",4.0,0
"NORTH OAKS",2015,"Units in 2-unit Multi-Family Structures",4.0,0
"NORTH OAKS",2016,"Units in 2-unit Multi-Family Structures",4.0,0
"NORTH OAKS",2017,"Units in 2-unit Multi-Family Structures",4.0,0
"NORTH OAKS",2018,"Units in 2-unit Multi-Family Structures",4.0,0
"NORTH OAKS",2019,"Units in 2-unit Multi-Family Structures",4.0,0
"NORTH OAKS",2000,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"NORTH OAKS",2001,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"NORTH OAKS",2002,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"NORTH OAKS",2003,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"NORTH OAKS",2004,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"NORTH OAKS",2005,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"NORTH OAKS",2006,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"NORTH OAKS",2007,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"NORTH OAKS",2008,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"NORTH OAKS",2009,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"NORTH OAKS",2010,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"NORTH OAKS",2011,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"NORTH OAKS",2012,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"NORTH OAKS",2013,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"NORTH OAKS",2014,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"NORTH OAKS",2015,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"NORTH OAKS",2016,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"NORTH OAKS",2017,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"NORTH OAKS",2018,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"NORTH OAKS",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"NORTH OAKS",2000,"Units in 5+ Unit Multi-Family Structures",6.0,0
"NORTH OAKS",2001,"Units in 5+ Unit Multi-Family Structures",6.0,0
"NORTH OAKS",2002,"Units in 5+ Unit Multi-Family Structures",6.0,0
"NORTH OAKS",2003,"Units in 5+ Unit Multi-Family Structures",6.0,0
"NORTH OAKS",2004,"Units in 5+ Unit Multi-Family Structures",6.0,0
"NORTH OAKS",2005,"Units in 5+ Unit Multi-Family Structures",6.0,0
"NORTH OAKS",2006,"Units in 5+ Unit Multi-Family Structures",6.0,0
"NORTH OAKS",2007,"Units in 5+ Unit Multi-Family Structures",6.0,76.0
"NORTH OAKS",2008,"Units in 5+ Unit Multi-Family Structures",6.0,0
"NORTH OAKS",2009,"Units in 5+ Unit Multi-Family Structures",6.0,0
"NORTH OAKS",2010,"Units in 5+ Unit Multi-Family Structures",6.0,0
"NORTH OAKS",2011,"Units in 5+ Unit Multi-Family Structures",6.0,0
"NORTH OAKS",2012,"Units in 5+ Unit Multi-Family Structures",6.0,0
"NORTH OAKS",2013,"Units in 5+ Unit Multi-Family Structures",6.0,0
"NORTH OAKS",2014,"Units in 5+ Unit Multi-Family Structures",6.0,0
"NORTH OAKS",2015,"Units in 5+ Unit Multi-Family Structures",6.0,0
"NORTH OAKS",2016,"Units in 5+ Unit Multi-Family Structures",6.0,0
"NORTH OAKS",2017,"Units in 5+ Unit Multi-Family Structures",6.0,0
"NORTH OAKS",2018,"Units in 5+ Unit Multi-Family Structures",6.0,0
"NORTH OAKS",2019,"Units in 5+ Unit Multi-Family Structures",6.0,0
"NORTH ST. PAUL",2000,"Total Units",1.0,12.0
"NORTH ST. PAUL",2001,"Total Units",1.0,10.0
"NORTH ST. PAUL",2002,"Total Units",1.0,82.0
"NORTH ST. PAUL",2003,"Total Units",1.0,20.0
"NORTH ST. PAUL",2004,"Total Units",1.0,7.0
"NORTH ST. PAUL",2005,"Total Units",1.0,17.0
"NORTH ST. PAUL",2006,"Total Units",1.0,12.0
"NORTH ST. PAUL",2007,"Total Units",1.0,5.0
"NORTH ST. PAUL",2008,"Total Units",1.0,5.0
"NORTH ST. PAUL",2009,"Total Units",1.0,3.0
"NORTH ST. PAUL",2010,"Total Units",1.0,2.0
"NORTH ST. PAUL",2011,"Total Units",1.0,3.0
"NORTH ST. PAUL",2012,"Total Units",1.0,8.0
